Date,BTC,Gold,SP500,FTSE,oil
2018-01-24,11359.400390625,1350.5,2837.5400390625,7643.39990234375,65.69
2018-01-25,11259.400390625,1360.25,2839.25,7615.7998046875,65.62
2018-01-26,11171.400390625,1354.35,2872.8701171875,7665.5,66.27
2018-01-27,11440.7001953125,1354.35,2872.8701171875,7665.5,66.27
2018-01-28,11786.2998046875,1354.35,2872.8701171875,7665.5,66.27
2018-01-29,11296.400390625,1348.4,2853.530029296875,7671.5,65.71
2018-01-30,10106.2998046875,1345.7,2822.429931640625,7588.0,64.64
2018-01-31,10221.099609375,1343.35,2823.81005859375,7533.60009765625,64.82
2018-02-01,9170.5400390625,1341.1,2821.97998046875,7490.39990234375,65.92
2018-02-02,8830.75,1345.0,2762.1298828125,7443.39990234375,65.5
2018-02-03,9174.91015625,1345.0,2762.1298828125,7443.39990234375,65.5
2018-02-04,8277.009765625,1345.0,2762.1298828125,7443.39990234375,65.5
2018-02-05,6955.27001953125,1337.1,2648.93994140625,7335.0,64.18
2018-02-06,7754.0,1344.65,2695.139892578125,7141.39990234375,63.48
2018-02-07,7621.2998046875,1328.5,2681.659912109375,7279.39990234375,61.91
2018-02-08,8265.58984375,1311.05,2581.0,7170.7001953125,61.3
2018-02-09,8736.98046875,1316.05,2619.550048828125,7092.39990234375,59.2
2018-02-10,8621.900390625,1316.05,2619.550048828125,7092.39990234375,59.2
2018-02-11,8129.97021484375,1316.05,2619.550048828125,7092.39990234375,59.2
2018-02-12,8926.5703125,1321.7,2656.0,7177.10009765625,59.41
2018-02-13,8598.3095703125,1329.4,2662.93994140625,7168.0,59.33
2018-02-14,9494.6298828125,1330.75,2698.6298828125,7214.0,60.7
2018-02-15,10166.400390625,1353.7,2731.199951171875,7234.7998046875,61.48
2018-02-16,10233.900390625,1358.6,2732.219970703125,7294.7001953125,61.89
2018-02-17,11112.7001953125,1358.6,2732.219970703125,7294.7001953125,61.89
2018-02-18,10551.7998046875,1358.6,2732.219970703125,7294.7001953125,61.89
2018-02-19,11225.2998046875,1347.4,2732.219970703125,7247.7001953125,61.89
2018-02-20,11403.7001953125,1337.4,2716.260009765625,7246.7998046875,61.91
2018-02-21,10690.400390625,1328.6,2701.330078125,7281.60009765625,61.73
2018-02-22,10005.0,1323.5,2703.9599609375,7252.39990234375,62.72
2018-02-23,10301.099609375,1328.9,2747.300048828125,7244.39990234375,63.52
2018-02-24,9813.0703125,1328.9,2747.300048828125,7244.39990234375,63.52
2018-02-25,9664.73046875,1328.9,2747.300048828125,7244.39990234375,63.52
2018-02-26,10366.7001953125,1339.05,2779.60009765625,7289.60009765625,63.81
2018-02-27,10725.599609375,1332.75,2744.280029296875,7282.5,62.94
2018-02-28,10397.900390625,1320.3,2713.830078125,7231.89990234375,61.43
2018-03-01,10951.0,1311.25,2677.669921875,7175.60009765625,60.98
2018-03-02,11086.400390625,1316.75,2691.25,7069.89990234375,61.19
2018-03-03,11489.7001953125,1316.75,2691.25,7069.89990234375,61.19
2018-03-04,11512.599609375,1316.75,2691.25,7069.89990234375,61.19
2018-03-05,11573.2998046875,1326.3,2720.93994140625,7116.0,62.49
2018-03-06,10779.900390625,1324.95,2728.1201171875,7146.7998046875,62.54
2018-03-07,9965.5703125,1332.5,2726.800048828125,7157.7998046875,61.09
2018-03-08,9395.009765625,1325.4,2738.969970703125,7203.2001953125,60.13
2018-03-09,9337.5498046875,1319.35,2786.570068359375,7224.5,62.02
2018-03-10,8866.0,1319.35,2786.570068359375,7224.5,62.02
2018-03-11,9578.6298828125,1319.35,2786.570068359375,7224.5,62.02
2018-03-12,9205.1201171875,1317.25,2783.02001953125,7214.7998046875,61.35
2018-03-13,9194.849609375,1318.7,2765.31005859375,7138.7998046875,60.69
2018-03-14,8269.8095703125,1324.95,2749.47998046875,7132.7001953125,60.89
2018-03-15,8300.8603515625,1323.35,2747.330078125,7139.7998046875,61.16
2018-03-16,8338.349609375,1320.05,2752.010009765625,7164.10009765625,62.29
2018-03-17,7916.8798828125,1320.05,2752.010009765625,7164.10009765625,62.29
2018-03-18,8223.6796875,1320.05,2752.010009765625,7164.10009765625,62.29
2018-03-19,8630.650390625,1311.7,2712.919921875,7042.89990234375,62.01
2018-03-20,8913.4697265625,1312.75,2716.93994140625,7061.2998046875,63.37
2018-03-21,8929.2802734375,1316.35,2711.929931640625,7039.0,65.1
2018-03-22,8728.4697265625,1328.85,2643.68994140625,6952.60009765625,64.25
2018-03-23,8879.6201171875,1342.35,2588.260009765625,6921.89990234375,65.8
2018-03-24,8668.1201171875,1342.35,2588.260009765625,6921.89990234375,65.8
2018-03-25,8495.7802734375,1342.35,2588.260009765625,6921.89990234375,65.8
2018-03-26,8209.400390625,1348.4,2658.550048828125,6888.7001953125,65.49
2018-03-27,7833.0400390625,1350.65,2612.6201171875,7000.10009765625,65.21
2018-03-28,7954.47998046875,1341.05,2605.0,7044.7001953125,64.3
2018-03-29,7165.7001953125,1323.9,2640.8701171875,7056.60009765625,64.87
2018-03-30,6890.52001953125,1323.9,2640.8701171875,7056.60009765625,64.87
2018-03-31,6973.52978515625,1323.9,2640.8701171875,7056.60009765625,64.87
2018-04-01,6844.22998046875,1323.9,2640.8701171875,7056.60009765625,64.87
2018-04-02,7083.7998046875,1323.9,2581.8798828125,7056.60009765625,63.05
2018-04-03,7456.10986328125,1336.6,2614.449951171875,7030.5,63.41
2018-04-04,6853.83984375,1343.15,2644.68994140625,7034.0,63.35
2018-04-05,6811.47021484375,1327.05,2662.840087890625,7199.5,63.53
2018-04-06,6636.31982421875,1325.6,2604.469970703125,7183.60009765625,62.03
2018-04-07,6911.08984375,1325.6,2604.469970703125,7183.60009765625,62.03
2018-04-08,7023.52001953125,1325.6,2604.469970703125,7183.60009765625,62.03
2018-04-09,6770.72998046875,1328.5,2613.159912109375,7194.7998046875,63.4
2018-04-10,6834.759765625,1335.95,2656.8701171875,7266.7998046875,65.48
2018-04-11,6968.31982421875,1345.2,2642.18994140625,7257.10009765625,66.81
2018-04-12,7889.25,1345.9,2663.989990234375,7258.2998046875,67.07
2018-04-13,7895.9599609375,1340.75,2656.300048828125,7264.60009765625,67.35
2018-04-14,7986.240234375,1340.75,2656.300048828125,7264.60009765625,67.35
2018-04-15,8329.1103515625,1340.75,2656.300048828125,7264.60009765625,67.35
2018-04-16,8058.669921875,1344.4,2677.840087890625,7198.2001953125,66.23
2018-04-17,7902.08984375,1342.95,2706.389892578125,7226.10009765625,66.5
2018-04-18,8163.419921875,1346.55,2708.639892578125,7317.2998046875,68.44
2018-04-19,8294.3095703125,1347.9,2693.1298828125,7328.89990234375,68.3
2018-04-20,8845.830078125,1340.15,2670.139892578125,7368.2001953125,68.26
2018-04-21,8895.580078125,1340.15,2670.139892578125,7368.2001953125,68.26
2018-04-22,8802.4599609375,1340.15,2670.139892578125,7368.2001953125,68.26
2018-04-23,8930.8798828125,1328.0,2670.2900390625,7398.89990234375,67.61
2018-04-24,9697.5,1327.35,2634.56005859375,7425.39990234375,67.66
2018-04-25,8845.740234375,1325.7,2639.39990234375,7379.2998046875,68.0
2018-04-26,9281.509765625,1321.9,2666.93994140625,7421.39990234375,68.18
2018-04-27,8987.0498046875,1317.7,2669.909912109375,7502.2001953125,68.11
2018-04-28,9348.48046875,1317.7,2669.909912109375,7502.2001953125,68.11
2018-04-29,9419.080078125,1317.7,2669.909912109375,7502.2001953125,68.11
2018-04-30,9240.5498046875,1316.25,2648.050048828125,7509.2998046875,68.56
2018-05-01,9119.009765625,1309.2,2654.800048828125,7520.39990234375,67.28
2018-05-02,9235.919921875,1310.75,2635.669921875,7543.2001953125,67.91
2018-05-03,9743.8603515625,1313.3,2629.72998046875,7502.7001953125,68.45
2018-05-04,9700.759765625,1309.35,2663.419921875,7567.10009765625,69.71
2018-05-05,9858.150390625,1309.35,2663.419921875,7567.10009765625,69.71
2018-05-06,9654.7998046875,1309.35,2663.419921875,7567.10009765625,69.71
2018-05-07,9373.009765625,1309.35,2672.6298828125,7567.10009765625,70.74
2018-05-08,9234.8203125,1310.05,2671.919921875,7565.7998046875,68.83
2018-05-09,9325.1796875,1306.85,2697.7900390625,7662.5,71.16
2018-05-10,9043.9404296875,1314.8,2723.070068359375,7701.0,71.36
2018-05-11,8441.490234375,1324.8,2727.719970703125,7724.60009765625,70.69
2018-05-12,8504.8896484375,1324.8,2727.719970703125,7724.60009765625,70.69
2018-05-13,8723.9404296875,1324.8,2727.719970703125,7724.60009765625,70.69
2018-05-14,8716.7900390625,1320.7,2730.1298828125,7711.0,71.01
2018-05-15,8510.3798828125,1310.05,2711.449951171875,7723.0,71.34
2018-05-16,8368.830078125,1291.75,2722.4599609375,7734.2001953125,71.43
2018-05-17,8094.31982421875,1288.85,2720.1298828125,7788.0,71.47
2018-05-18,8250.9697265625,1287.2,2712.969970703125,7778.7998046875,71.23
2018-05-19,8247.1796875,1287.2,2712.969970703125,7778.7998046875,71.23
2018-05-20,8513.25,1287.2,2712.969970703125,7778.7998046875,71.23
2018-05-21,8418.990234375,1285.85,2733.010009765625,7859.2001953125,72.26
2018-05-22,8041.77978515625,1293.9,2724.43994140625,7877.5,72.09
2018-05-23,7557.81982421875,1294.0,2733.2900390625,7788.39990234375,71.85
2018-05-24,7587.33984375,1296.35,2727.760009765625,7716.7001953125,70.77
2018-05-25,7480.14013671875,1303.95,2721.330078125,7730.2998046875,67.92
2018-05-26,7355.8798828125,1303.95,2721.330078125,7730.2998046875,67.92
2018-05-27,7368.22021484375,1303.95,2721.330078125,7730.2998046875,67.92
2018-05-28,7135.990234375,1303.95,2721.330078125,7730.2998046875,67.92
2018-05-29,7472.58984375,1302.05,2689.860107421875,7632.60009765625,66.8
2018-05-30,7406.52001953125,1298.6,2724.010009765625,7689.60009765625,68.24
2018-05-31,7494.169921875,1303.5,2705.27001953125,7678.2001953125,66.98
2018-06-01,7541.4501953125,1299.15,2734.6201171875,7701.7998046875,65.81
2018-06-02,7643.4501953125,1299.15,2734.6201171875,7701.7998046875,65.81
2018-06-03,7720.25,1299.15,2734.6201171875,7701.7998046875,65.81
2018-06-04,7514.47021484375,1294.65,2746.8701171875,7741.2998046875,64.76
2018-06-05,7633.759765625,1292.25,2748.800048828125,7686.7998046875,65.51
2018-06-06,7653.97998046875,1295.25,2772.35009765625,7712.39990234375,64.75
2018-06-07,7678.240234375,1298.3,2770.3701171875,7704.39990234375,65.96
2018-06-08,7624.919921875,1299.2,2779.030029296875,7681.10009765625,65.77
2018-06-09,7531.97998046875,1299.2,2779.030029296875,7681.10009765625,65.77
2018-06-10,6786.02001953125,1299.2,2779.030029296875,7681.10009765625,65.77
2018-06-11,6906.919921875,1296.05,2782.0,7737.39990234375,66.1
2018-06-12,6582.35986328125,1298.3,2786.85009765625,7703.7998046875,66.38
2018-06-13,6349.89990234375,1294.4,2775.6298828125,7703.7001953125,66.63
2018-06-14,6675.35009765625,1305.3,2782.489990234375,7765.7998046875,66.91
2018-06-15,6456.580078125,1300.1,2779.659912109375,7633.89990234375,65.01
2018-06-16,6550.16015625,1300.1,2779.659912109375,7633.89990234375,65.01
2018-06-17,6499.27001953125,1300.1,2779.659912109375,7633.89990234375,65.01
2018-06-18,6734.81982421875,1281.25,2773.75,7631.2998046875,65.91
2018-06-19,6769.93994140625,1279.0,2762.590087890625,7603.89990234375,65.09
2018-06-20,6776.5498046875,1273.25,2767.320068359375,7627.39990234375,65.92
2018-06-21,6729.740234375,1263.7,2749.760009765625,7556.39990234375,65.68
2018-06-22,6083.68994140625,1269.7,2754.8798828125,7682.2998046875,69.02
2018-06-23,6162.47998046875,1269.7,2754.8798828125,7682.2998046875,69.02
2018-06-24,6173.22998046875,1269.7,2754.8798828125,7682.2998046875,69.02
2018-06-25,6249.18017578125,1269.8,2717.070068359375,7509.7998046875,69.91
2018-06-26,6093.669921875,1257.15,2723.06005859375,7537.89990234375,75.23
2018-06-27,6157.1298828125,1256.8,2699.6298828125,7621.7001953125,77.41
2018-06-28,5903.43994140625,1250.5,2716.31005859375,7615.60009765625,73.45
2018-06-29,6218.2998046875,1250.55,2718.3701171875,7636.89990234375,74.13
2018-06-30,6404.0,1250.55,2718.3701171875,7636.89990234375,74.13
2018-07-01,6385.81982421875,1250.55,2718.3701171875,7636.89990234375,74.13
2018-07-02,6614.18017578125,1249.0,2726.7099609375,7547.89990234375,73.89
2018-07-03,6529.58984375,1245.85,2713.219970703125,7593.2998046875,74.19
2018-07-04,6597.5498046875,1256.9,2713.219970703125,7573.10009765625,74.19
2018-07-05,6639.14013671875,1252.5,2736.610107421875,7603.2001953125,73.05
2018-07-06,6673.5,1254.2,2759.820068359375,7617.7001953125,73.78
2018-07-07,6856.93017578125,1254.2,2759.820068359375,7617.7001953125,73.78
2018-07-08,6773.8798828125,1254.2,2759.820068359375,7617.7001953125,73.78
2018-07-09,6741.75,1262.6,2784.169921875,7688.0,73.93
2018-07-10,6329.9501953125,1253.7,2793.840087890625,7692.0,74.11
2018-07-11,6394.7099609375,1250.0,2774.02001953125,7592.0,70.47
2018-07-12,6228.81005859375,1244.85,2798.2900390625,7651.2998046875,70.28
2018-07-13,6238.0498046875,1240.5,2801.31005859375,7661.89990234375,71.03
2018-07-14,6276.1201171875,1240.5,2801.31005859375,7661.89990234375,71.03
2018-07-15,6359.64013671875,1240.5,2801.31005859375,7661.89990234375,71.03
2018-07-16,6741.75,1244.9,2798.429931640625,7600.5,68.22
2018-07-17,7321.0400390625,1243.65,2809.550048828125,7626.2998046875,68.03
2018-07-18,7370.77978515625,1223.45,2815.6201171875,7676.2998046875,68.78
2018-07-19,7466.85986328125,1217.4,2804.489990234375,7684.0,69.42
2018-07-20,7354.1298828125,1224.85,2801.830078125,7678.7998046875,70.31
2018-07-21,7419.2900390625,1224.85,2801.830078125,7678.7998046875,70.31
2018-07-22,7418.490234375,1224.85,2801.830078125,7678.7998046875,70.31
2018-07-23,7711.10986328125,1229.45,2806.97998046875,7655.7998046875,67.9
2018-07-24,8424.26953125,1224.3,2820.39990234375,7709.10009765625,70.77
2018-07-25,8181.39013671875,1230.55,2846.070068359375,7658.2998046875,71.13
2018-07-26,7951.580078125,1228.35,2837.43994140625,7663.2001953125,71.59
2018-07-27,8165.009765625,1219.15,2818.820068359375,7701.2998046875,68.66
2018-07-28,8192.150390625,1219.15,2818.820068359375,7701.2998046875,68.66
2018-07-29,8218.4599609375,1219.15,2818.820068359375,7701.2998046875,68.66
2018-07-30,8180.47998046875,1222.05,2802.60009765625,7700.89990234375,71.19
2018-07-31,7780.43994140625,1219.2,2816.2900390625,7748.7998046875,69.88
2018-08-01,7624.91015625,1222.75,2813.360107421875,7652.89990234375,68.8
2018-08-02,7567.14990234375,1217.6,2827.219970703125,7575.89990234375,68.95
2018-08-03,7434.39013671875,1207.7,2840.35009765625,7659.10009765625,68.49
2018-08-04,7032.85009765625,1207.7,2840.35009765625,7659.10009765625,68.49
2018-08-05,7068.47998046875,1207.7,2840.35009765625,7659.10009765625,68.49
2018-08-06,6951.7998046875,1212.0,2850.39990234375,7663.7998046875,69.01
2018-08-07,6753.1201171875,1215.4,2858.449951171875,7718.5,69.17
2018-08-08,6305.7998046875,1212.35,2857.699951171875,7776.7001953125,66.92
2018-08-09,6568.22998046875,1215.5,2853.580078125,7741.7998046875,66.81
2018-08-10,6184.7099609375,1211.65,2833.280029296875,7667.0,67.61
2018-08-11,6295.72998046875,1211.65,2833.280029296875,7667.0,67.61
2018-08-12,6322.68994140625,1211.65,2833.280029296875,7667.0,67.61
2018-08-13,6297.56982421875,1204.4,2821.929931640625,7642.5,67.25
2018-08-14,6199.7099609375,1195.3,2839.9599609375,7611.60009765625,67.04
2018-08-15,6308.52001953125,1186.7,2818.3701171875,7497.89990234375,65.07
2018-08-16,6334.72998046875,1179.65,2840.68994140625,7556.39990234375,65.44
2018-08-17,6580.6298828125,1176.7,2850.1298828125,7558.60009765625,65.93
2018-08-18,6423.759765625,1176.7,2850.1298828125,7558.60009765625,65.93
2018-08-19,6506.06982421875,1176.7,2850.1298828125,7558.60009765625,65.93
2018-08-20,6308.52978515625,1188.75,2857.050048828125,7591.2998046875,66.5
2018-08-21,6488.759765625,1194.1,2862.9599609375,7565.7001953125,67.32
2018-08-22,6376.7099609375,1196.85,2861.820068359375,7574.2001953125,67.85
2018-08-23,6534.8798828125,1187.3,2856.97998046875,7563.2001953125,69.13
2018-08-24,6719.9599609375,1189.95,2874.68994140625,7577.5,69.71
2018-08-25,6763.18994140625,1189.95,2874.68994140625,7577.5,69.71
2018-08-26,6707.259765625,1189.95,2874.68994140625,7577.5,69.71
2018-08-27,6884.64013671875,1189.95,2896.739990234375,7577.5,69.97
2018-08-28,7096.27978515625,1212.75,2897.52001953125,7617.2001953125,68.54
2018-08-29,7047.16015625,1204.3,2914.0400390625,7563.2001953125,69.68
2018-08-30,6978.22998046875,1202.35,2901.1298828125,7516.0,70.25
2018-08-31,7037.580078125,1206.85,2901.52001953125,7432.39990234375,69.84
2018-09-01,7193.25,1206.85,2901.52001953125,7432.39990234375,69.84
2018-09-02,7272.72021484375,1206.85,2901.52001953125,7432.39990234375,69.84
2018-09-03,7260.06005859375,1201.7,2901.52001953125,7504.60009765625,70.25
2018-09-04,7361.66015625,1195.75,2896.719970703125,7457.89990234375,69.82
2018-09-05,6792.830078125,1194.7,2888.60009765625,7383.2998046875,68.69
2018-09-06,6529.169921875,1204.3,2878.050048828125,7319.0,67.81
2018-09-07,6467.06982421875,1200.75,2871.679931640625,7277.7001953125,67.73
2018-09-08,6225.97998046875,1200.75,2871.679931640625,7277.7001953125,67.73
2018-09-09,6300.85986328125,1200.75,2871.679931640625,7277.7001953125,67.73
2018-09-10,6329.7001953125,1195.8,2877.1298828125,7279.2998046875,67.55
2018-09-11,6321.2001953125,1194.0,2887.889892578125,7273.5,69.29
2018-09-12,6351.7998046875,1197.8,2888.919921875,7313.39990234375,70.37
2018-09-13,6517.31005859375,1206.65,2904.179931640625,7281.60009765625,68.6
2018-09-14,6512.7099609375,1206.2,2904.97998046875,7304.0,68.98
2018-09-15,6543.2001953125,1206.2,2904.97998046875,7304.0,68.98
2018-09-16,6517.18017578125,1206.2,2904.97998046875,7304.0,68.98
2018-09-17,6281.2001953125,1196.8,2888.800048828125,7302.10009765625,68.86
2018-09-18,6371.2998046875,1199.4,2904.31005859375,7300.2001953125,69.87
2018-09-19,6398.5400390625,1203.0,2907.949951171875,7331.10009765625,71.08
2018-09-20,6519.669921875,1203.0,2930.75,7367.2998046875,70.77
2018-09-21,6734.9501953125,1207.6,2929.669921875,7490.2001953125,70.8
2018-09-22,6721.97998046875,1207.6,2929.669921875,7490.2001953125,70.8
2018-09-23,6710.6298828125,1207.6,2929.669921875,7490.2001953125,70.8
2018-09-24,6595.41015625,1198.75,2919.3701171875,7458.39990234375,73.23
2018-09-25,6446.47021484375,1199.45,2915.56005859375,7507.60009765625,73.4
2018-09-26,6495.0,1198.8,2905.969970703125,7511.5,72.22
2018-09-27,6676.75,1196.0,2914.0,7545.39990234375,72.18
2018-09-28,6644.1298828125,1183.5,2913.97998046875,7510.2001953125,73.16
2018-09-29,6601.9599609375,1183.5,2913.97998046875,7510.2001953125,73.16
2018-09-30,6625.56005859375,1183.5,2913.97998046875,7510.2001953125,73.16
2018-10-01,6589.6201171875,1185.3,2924.590087890625,7495.7001953125,75.37
2018-10-02,6556.10009765625,1192.65,2923.429931640625,7474.60009765625,75.16
2018-10-03,6502.58984375,1203.5,2925.510009765625,7510.2998046875,76.4
2018-10-04,6576.68994140625,1199.45,2901.610107421875,7418.2998046875,74.44
2018-10-05,6622.47998046875,1201.1,2885.570068359375,7318.5,74.26
2018-10-06,6588.31005859375,1201.1,2885.570068359375,7318.5,74.26
2018-10-07,6602.9501953125,1201.1,2885.570068359375,7318.5,74.26
2018-10-08,6652.22998046875,1194.8,2884.429931640625,7233.2998046875,74.27
2018-10-09,6642.64013671875,1187.4,2880.340087890625,7237.60009765625,74.95
2018-10-10,6585.52978515625,1186.4,2785.679931640625,7145.7001953125,73.18
2018-10-11,6256.240234375,1201.1,2728.3701171875,7006.89990234375,70.97
2018-10-12,6274.580078125,1218.75,2767.1298828125,6995.89990234375,71.41
2018-10-13,6285.990234375,1218.75,2767.1298828125,6995.89990234375,71.41
2018-10-14,6290.93017578125,1218.75,2767.1298828125,6995.89990234375,71.41
2018-10-15,6596.5400390625,1233.0,2750.7900390625,7029.2001953125,71.84
2018-10-16,6596.10986328125,1228.85,2809.919921875,7059.39990234375,71.93
2018-10-17,6544.43017578125,1226.75,2809.2099609375,7054.60009765625,69.63
2018-10-18,6476.7099609375,1224.6,2768.780029296875,7027.0,68.63
2018-10-19,6465.41015625,1228.25,2767.780029296875,7049.7998046875,69.16
2018-10-20,6489.18994140625,1228.25,2767.780029296875,7049.7998046875,69.16
2018-10-21,6482.35009765625,1228.25,2767.780029296875,7049.7998046875,69.16
2018-10-22,6487.16015625,1222.9,2755.8798828125,7042.7998046875,69.25
2018-10-23,6475.740234375,1235.6,2740.68994140625,6955.2001953125,66.49
2018-10-24,6495.83984375,1231.65,2656.10009765625,6963.0,66.56
2018-10-25,6476.2900390625,1232.15,2705.570068359375,7004.10009765625,67.25
2018-10-26,6474.75,1236.05,2658.68994140625,6939.60009765625,67.58
2018-10-27,6480.3798828125,1236.05,2658.68994140625,6939.60009765625,67.58
2018-10-28,6486.39013671875,1236.05,2658.68994140625,6939.60009765625,67.58
2018-10-29,6332.6298828125,1230.75,2641.25,7026.2998046875,67.0
2018-10-30,6334.27001953125,1220.0,2682.6298828125,7035.89990234375,66.18
2018-10-31,6317.60986328125,1217.7,2711.739990234375,7128.10009765625,65.31
2018-11-01,6377.77978515625,1223.25,2740.3701171875,7114.7001953125,63.67
2018-11-02,6388.43994140625,1235.5,2723.06005859375,7094.10009765625,63.12
2018-11-03,6361.259765625,1235.5,2723.06005859375,7094.10009765625,63.12
2018-11-04,6376.1298828125,1235.5,2723.06005859375,7094.10009765625,63.12
2018-11-05,6419.66015625,1231.6,2738.31005859375,7103.7998046875,63.12
2018-11-06,6461.009765625,1234.85,2755.449951171875,7040.7001953125,62.16
2018-11-07,6530.14013671875,1235.05,2813.889892578125,7117.2998046875,61.69
2018-11-08,6453.72021484375,1223.45,2806.830078125,7140.7001953125,60.71
2018-11-09,6385.6201171875,1219.05,2781.010009765625,7105.2998046875,60.19
2018-11-10,6409.22021484375,1219.05,2781.010009765625,7105.2998046875,60.19
2018-11-11,6411.27001953125,1219.05,2781.010009765625,7105.2998046875,60.19
2018-11-12,6371.27001953125,1207.05,2726.219970703125,7053.10009765625,59.85
2018-11-13,6359.490234375,1197.55,2722.179931640625,7053.7998046875,55.63
2018-11-14,5738.35009765625,1201.45,2701.580078125,7033.7998046875,56.16
2018-11-15,5648.02978515625,1210.6,2730.199951171875,7038.0,56.45
2018-11-16,5575.5498046875,1215.8,2736.27001953125,7013.89990234375,56.49
2018-11-17,5554.330078125,1215.8,2736.27001953125,7013.89990234375,56.49
2018-11-18,5623.5400390625,1215.8,2736.27001953125,7013.89990234375,56.49
2018-11-19,4871.490234375,1223.55,2690.72998046875,7000.89990234375,57.16
2018-11-20,4451.8701171875,1223.1,2641.889892578125,6947.89990234375,53.39
2018-11-21,4602.169921875,1224.0,2649.929931640625,7050.2001953125,54.41
2018-11-22,4365.93994140625,1228.25,2649.929931640625,6960.2998046875,54.41
2018-11-23,4347.10986328125,1222.15,2632.56005859375,6952.89990234375,54.41
2018-11-24,3880.760009765625,1222.15,2632.56005859375,6952.89990234375,54.41
2018-11-25,4009.969970703125,1222.15,2632.56005859375,6952.89990234375,54.41
2018-11-26,3779.1298828125,1226.65,2673.449951171875,7036.0,51.46
2018-11-27,3820.719970703125,1225.05,2682.169921875,7016.89990234375,51.31
2018-11-28,4257.419921875,1213.2,2743.7900390625,7004.5,50.06
2018-11-29,4278.8466796875,1226.45,2737.800048828125,7039.0,51.46
2018-11-30,4017.2685546875,1220.45,2760.169921875,6980.2001953125,50.78
2018-12-01,4214.671875,1220.45,2760.169921875,6980.2001953125,50.78
2018-12-02,4139.8779296875,1220.45,2760.169921875,6980.2001953125,50.78
2018-12-03,3894.130859375,1231.05,2790.3701171875,7062.39990234375,52.98
2018-12-04,3956.893798828125,1239.25,2700.06005859375,7022.7998046875,53.21
2018-12-05,3753.994873046875,1236.15,2700.06005859375,6921.7998046875,52.64
2018-12-06,3521.101806640625,1236.45,2695.949951171875,6704.10009765625,51.54
2018-12-07,3419.937255859375,1241.2,2633.080078125,6778.10009765625,52.76
2018-12-08,3476.11474609375,1241.2,2633.080078125,6778.10009765625,52.76
2018-12-09,3614.234375,1241.2,2633.080078125,6778.10009765625,52.76
2018-12-10,3502.656005859375,1246.8,2637.719970703125,6721.5,51.07
2018-12-11,3424.588134765625,1248.25,2636.780029296875,6806.89990234375,51.65
2018-12-12,3486.9501953125,1244.75,2651.070068359375,6880.2001953125,51.04
2018-12-13,3313.67724609375,1244.45,2650.5400390625,6877.5,52.69
2018-12-14,3242.48486328125,1239.15,2599.949951171875,6845.2001953125,51.26
2018-12-15,3236.76171875,1239.15,2599.949951171875,6845.2001953125,51.26
2018-12-16,3252.839111328125,1239.15,2599.949951171875,6845.2001953125,51.26
2018-12-17,3545.86474609375,1239.1,2545.93994140625,6773.2001953125,49.8
2018-12-18,3696.05908203125,1248.8,2546.159912109375,6701.60009765625,46.12
2018-12-19,3745.95068359375,1248.6,2506.9599609375,6765.89990234375,47.96
2018-12-20,4134.44140625,1255.0,2467.419921875,6711.89990234375,45.64
2018-12-21,3896.543701171875,1257.6,2416.6201171875,6721.2001953125,45.38
2018-12-22,4014.1826171875,1257.6,2416.6201171875,6721.2001953125,45.38
2018-12-23,3998.980224609375,1257.6,2416.6201171875,6721.2001953125,45.38
2018-12-24,4078.59912109375,1261.25,2351.10009765625,6686.0,45.38
2018-12-25,3815.49072265625,1261.25,2351.10009765625,6686.0,45.38
2018-12-26,3857.297607421875,1261.25,2467.699951171875,6686.0,46.04
2018-12-27,3654.83349609375,1271.1,2488.830078125,6584.7001953125,44.48
2018-12-28,3923.918701171875,1277.25,2485.739990234375,6734.0,45.15
2018-12-29,3820.40869140625,1277.25,2485.739990234375,6734.0,45.15
2018-12-30,3865.95263671875,1277.25,2485.739990234375,6734.0,45.15
2018-12-31,3742.700439453125,1281.65,2506.85009765625,6728.10009765625,45.15
2019-01-01,3843.52001953125,1281.65,2506.85009765625,6728.10009765625,45.15
2019-01-02,3943.409423828125,1287.2,2510.030029296875,6734.2001953125,46.31
2019-01-03,3836.7412109375,1287.95,2447.889892578125,6692.7001953125,46.92
2019-01-04,3857.717529296875,1290.35,2531.93994140625,6837.39990234375,47.76
2019-01-05,3845.194580078125,1290.35,2531.93994140625,6837.39990234375,47.76
2019-01-06,4076.632568359375,1290.35,2531.93994140625,6837.39990234375,47.76
2019-01-07,4025.248291015625,1291.5,2549.68994140625,6810.89990234375,48.27
2019-01-08,4030.847900390625,1283.9,2574.409912109375,6861.60009765625,49.58
2019-01-09,4035.29638671875,1281.3,2584.9599609375,6906.60009765625,52.19
2019-01-10,3678.924560546875,1292.4,2596.639892578125,6942.89990234375,52.42
2019-01-11,3687.365478515625,1292.8,2596.260009765625,6918.2001953125,51.44
2019-01-12,3661.301025390625,1292.8,2596.260009765625,6918.2001953125,51.44
2019-01-13,3552.953125,1292.8,2596.260009765625,6918.2001953125,51.44
2019-01-14,3706.05224609375,1293.7,2582.610107421875,6855.0,50.31
2019-01-15,3630.67529296875,1289.35,2610.300048828125,6895.0,51.8
2019-01-16,3655.0068359375,1290.5,2616.10009765625,6862.7001953125,52.08
2019-01-17,3678.56396484375,1294.0,2635.9599609375,6834.89990234375,51.83
